(realDonaldTrump,"Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid� https://t.co/hheOvJjvcZ",True,DanScavino,2016-09-26 23:30:4,,False,3532,8312,http://twitter.com/download/iphone,False)
(HillaryClinton,"Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms",True,oneVoxdotcom,2016-09-26 22:05:3,,False,1505,1763,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight",False,,2016-09-26 21:59:1,,False,1747,2989,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q",False,,2016-09-26 20:30:0,,False,5088,9479,https://studio.twitter.com,False)
(HillaryClinton,"Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn",True,voxdotcom,2016-09-26 18:21:3,,False,1218,2365,http://twitter.com,False)
(HillaryClinton,"Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7",False,,2016-09-26 17:38:2,,False,2070,3514,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight",False,,2016-09-26 16:36:5,,False,2967,6929,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"#Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, going into #Debates2016",True,KellyannePolls,2016-09-26 16:29:3,,False,7925,18329,http://twitter.com/download/iphone,False)
(HillaryClinton,"A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP",False,,2016-09-26 16:10:4,,False,4144,8868,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq",True,timkaine,2016-09-26 15:21:3,,False,2967,7022,http://twitter.com,False)
(HillaryClinton,"Our daughters deserve better. https://t.co/LJPlFegSTs",False,,2016-09-26 14:32:0,,False,7164,14549,https://studio.twitter.com,False)
(HillaryClinton,"Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI",False,,2016-09-26 13:12:4,,False,5330,9552,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe",False,,2016-09-26 12:40:0,,False,6678,11110,https://studio.twitter.com,False)
